rebalance_date,fund,ticker,weight
2023-11-02,Combined Risk Parity,NUE,0.012146
2023-11-02,Combined Risk Parity,NVDA,0.008397
2023-11-02,Combined Risk Parity,O,0.022141
2023-11-02,Combined Risk Parity,OXY,0.014025
2023-11-02,Combined Risk Parity,PLD,0.013667
2023-11-02,Combined Risk Parity,PSA,0.019241
2023-11-02,Combined Risk Parity,QCOM,0.011392
2023-11-02,Combined Risk Parity,SBUX,0.014541
2023-11-02,Combined Risk Parity,SHW,0.017081
2023-11-02,Combined Risk Parity,SLB,0.01488
2023-11-02,Combined Risk Parity,SO,0.024339
2023-11-02,Combined Risk Parity,T,0.023214
2023-11-02,Combined Risk Parity,TMUS,0.021004
2023-11-02,Combined Risk Parity,TRX-USD,0.010709
2023-11-02,Combined Risk Parity,TTWO,0.016806
2023-11-02,Combined Risk Parity,UPS,0.016605
2023-11-02,Combined Risk Parity,USB,0.013937
2023-11-02,Combined Risk Parity,V,0.016451
2023-11-02,Combined Risk Parity,WFC,0.01427
2023-11-02,Combined Risk Parity,WMT,0.032166
2023-11-02,Combined Risk Parity,XLM-USD,0.007871
2023-11-02,Combined Risk Parity,XOM,0.018837
2023-11-02,Combined Risk Parity,XRP-USD,0.007529
2023-12-04,Combined Risk Parity,ABBV,0.03379
2023-12-04,Combined Risk Parity,ABT,0.018853
2023-12-04,Combined Risk Parity,ADA-USD,0.007071
2023-12-04,Combined Risk Parity,ADBE,0.011672
2023-12-04,Combined Risk Parity,AEP,0.022407
2023-12-04,Combined Risk Parity,AMD,0.008762
2023-12-04,Combined Risk Parity,AMGN,0.031013
2023-12-04,Combined Risk Parity,AMT,0.015345
2023-12-04,Combined Risk Parity,BA,0.012332
2023-12-04,Combined Risk Parity,BCH-USD,0.008042
2023-12-04,Combined Risk Parity,BTC-USD,0.009725
2023-12-04,Combined Risk Parity,CAT,0.015245
2023-12-04,Combined Risk Parity,CCI,0.016043
2023-12-04,Combined Risk Parity,CMCSA,0.018219
2023-12-04,Combined Risk Parity,COP,0.015422
2023-12-04,Combined Risk Parity,CVX,0.019518
2023-12-04,Combined Risk Parity,D,0.022999
2023-12-04,Combined Risk Parity,DD,0.013932
2023-12-04,Combined Risk Parity,DIS,0.013449
2023-12-04,Combined Risk Parity,DOW,0.015969
2023-12-04,Combined Risk Parity,DUK,0.025999
2023-12-04,Combined Risk Parity,EA,0.023605
2023-12-04,Combined Risk Parity,EOS-USD,0.007413
2023-12-04,Combined Risk Parity,ETC-USD,0.006301
2023-12-04,Combined Risk Parity,ETH-USD,0.007639
2023-12-04,Combined Risk Parity,GE,0.014329
2023-12-04,Combined Risk Parity,GILD,0.025799
2023-12-04,Combined Risk Parity,GS,0.015027
2023-12-04,Combined Risk Parity,INTC,0.012696
2023-12-04,Combined Risk Parity,KO,0.028123
2023-12-04,Combined Risk Parity,LTC-USD,0.007781
2023-12-04,Combined Risk Parity,MMM,0.016805
2023-12-04,Combined Risk Parity,MRK,0.040927
2023-12-04,Combined Risk Parity,MS,0.013768
2023-12-04,Combined Risk Parity,NEE,0.017916
2023-12-04,Combined Risk Parity,NEM,0.021682
2023-12-04,Combined Risk Parity,NKE,0.012148
2023-12-04,Combined Risk Parity,NUE,0.012136
2023-12-04,Combined Risk Parity,NVDA,0.008419
2023-12-04,Combined Risk Parity,O,0.021921
2023-12-04,Combined Risk Parity,OXY,0.014562
2023-12-04,Combined Risk Parity,PLD,0.013361
2023-12-04,Combined Risk Parity,PSA,0.018887
2023-12-04,Combined Risk Parity,QCOM,0.011246
2023-12-04,Combined Risk Parity,SBUX,0.014495
2023-12-04,Combined Risk Parity,SHW,0.016726
2023-12-04,Combined Risk Parity,SLB,0.015237
2023-12-04,Combined Risk Parity,SO,0.024337
2023-12-04,Combined Risk Parity,T,0.023507
2023-12-04,Combined Risk Parity,TMUS,0.021382
2023-12-04,Combined Risk Parity,TRX-USD,0.01102
2023-12-04,Combined Risk Parity,TTWO,0.016665
2023-12-04,Combined Risk Parity,UPS,0.016417
2023-12-04,Combined Risk Parity,USB,0.013701
2023-12-04,Combined Risk Parity,V,0.016472
2023-12-04,Combined Risk Parity,WFC,0.014277
2023-12-04,Combined Risk Parity,WMT,0.0327
2023-12-04,Combined Risk Parity,XLM-USD,0.00783
2023-12-04,Combined Risk Parity,XOM,0.019264
2023-12-04,Combined Risk Parity,XRP-USD,0.007672
2021-12-31,Equity Equal Weight + Sentiment,ABBV,0.020669
2021-12-31,Equity Equal Weight + Sentiment,ABT,0.022195
2021-12-31,Equity Equal Weight + Sentiment,ADBE,0.019516
2021-12-31,Equity Equal Weight + Sentiment,AEP,0.019242
2021-12-31,Equity Equal Weight + Sentiment,AMD,0.020338
2021-12-31,Equity Equal Weight + Sentiment,AMGN,0.019711
2021-12-31,Equity Equal Weight + Sentiment,AMT,0.018941
2021-12-31,Equity Equal Weight + Sentiment,BA,0.018291
2021-12-31,Equity Equal Weight + Sentiment,CAT,0.020102
2021-12-31,Equity Equal Weight + Sentiment,CCI,0.021577
2021-12-31,Equity Equal Weight + Sentiment,CMCSA,0.01929
2021-12-31,Equity Equal Weight + Sentiment,COP,0.019136
2021-12-31,Equity Equal Weight + Sentiment,CVX,0.020489
2021-12-31,Equity Equal Weight + Sentiment,D,0.018268
2021-12-31,Equity Equal Weight + Sentiment,DD,0.018426
2021-12-31,Equity Equal Weight + Sentiment,DIS,0.020399
2021-12-31,Equity Equal Weight + Sentiment,DOW,0.018451
2021-12-31,Equity Equal Weight + Sentiment,DUK,0.017833
2021-12-31,Equity Equal Weight + Sentiment,EA,0.01951
2021-12-31,Equity Equal Weight + Sentiment,GE,0.020035
2021-12-31,Equity Equal Weight + Sentiment,GILD,0.019733
2021-12-31,Equity Equal Weight + Sentiment,GS,0.018885
2021-12-31,Equity Equal Weight + Sentiment,INTC,0.021321
2021-12-31,Equity Equal Weight + Sentiment,KO,0.02333
2021-12-31,Equity Equal Weight + Sentiment,MMM,0.020334
2021-12-31,Equity Equal Weight + Sentiment,MRK,0.020538
2021-12-31,Equity Equal Weight + Sentiment,MS,0.019349
2021-12-31,Equity Equal Weight + Sentiment,NEE,0.023578
2021-12-31,Equity Equal Weight + Sentiment,NEM,0.019795
2021-12-31,Equity Equal Weight + Sentiment,NKE,0.020655
2021-12-31,Equity Equal Weight + Sentiment,NUE,0.020488
2021-12-31,Equity Equal Weight + Sentiment,NVDA,0.021019
2021-12-31,Equity Equal Weight + Sentiment,O,0.020475
2021-12-31,Equity Equal Weight + Sentiment,OXY,0.01879
2021-12-31,Equity Equal Weight + Sentiment,PLD,0.018475
2021-12-31,Equity Equal Weight + Sentiment,PSA,0.020064
2021-12-31,Equity Equal Weight + Sentiment,QCOM,0.020234
2021-12-31,Equity Equal Weight + Sentiment,SBUX,0.019254
2021-12-31,Equity Equal Weight + Sentiment,SHW,0.017568
2021-12-31,Equity Equal Weight + Sentiment,SLB,0.018318
2021-12-31,Equity Equal Weight + Sentiment,SO,0.018885
2021-12-31,Equity Equal Weight + Sentiment,T,0.022245
2021-12-31,Equity Equal Weight + Sentiment,TMUS,0.020074
2021-12-31,Equity Equal Weight + Sentiment,TTWO,0.020143
2021-12-31,Equity Equal Weight + Sentiment,UPS,0.020581
2021-12-31,Equity Equal Weight + Sentiment,USB,0.019938
2021-12-31,Equity Equal Weight + Sentiment,V,0.022725
2021-12-31,Equity Equal Weight + Sentiment,WFC,0.020177
2021-12-31,Equity Equal Weight + Sentiment,WMT,0.02046
2021-12-31,Equity Equal Weight + Sentiment,XOM,0.02015
2022-02-01,Equity Equal Weight + Sentiment,ABBV,0.02132
2022-02-01,Equity Equal Weight + Sentiment,ABT,0.021841
2022-02-01,Equity Equal Weight + Sentiment,ADBE,0.019831
2022-02-01,Equity Equal Weight + Sentiment,AEP,0.019848
2022-02-01,Equity Equal Weight + Sentiment,AMD,0.021061
2022-02-01,Equity Equal Weight + Sentiment,AMGN,0.019858
2022-02-01,Equity Equal Weight + Sentiment,AMT,0.018559
2022-02-01,Equity Equal Weight + Sentiment,BA,0.019388
2022-02-01,Equity Equal Weight + Sentiment,CAT,0.01969
2022-02-01,Equity Equal Weight + Sentiment,CCI,0.020438
2022-02-01,Equity Equal Weight + Sentiment,CMCSA,0.021136
2022-02-01,Equity Equal Weight + Sentiment,COP,0.021052
2022-02-01,Equity Equal Weight + Sentiment,CVX,0.019995
2022-02-01,Equity Equal Weight + Sentiment,D,0.021657
2022-02-01,Equity Equal Weight + Sentiment,DD,0.017659
2022-02-01,Equity Equal Weight + Sentiment,DIS,0.019171
2022-02-01,Equity Equal Weight + Sentiment,DOW,0.017991
2022-02-01,Equity Equal Weight + Sentiment,DUK,0.020531
2022-02-01,Equity Equal Weight + Sentiment,EA,0.020564
2022-02-01,Equity Equal Weight + Sentiment,GE,0.019806
2022-02-01,Equity Equal Weight + Sentiment,GILD,0.019104
2022-02-01,Equity Equal Weight + Sentiment,GS,0.019917
2022-02-01,Equity Equal Weight + Sentiment,INTC,0.020281
2022-02-01,Equity Equal Weight + Sentiment,KO,0.019851
2022-02-01,Equity Equal Weight + Sentiment,MMM,0.020334
2022-02-01,Equity Equal Weight + Sentiment,MRK,0.018604
2022-02-01,Equity Equal Weight + Sentiment,MS,0.02108
2022-02-01,Equity Equal Weight + Sentiment,NEE,0.021065
2022-02-01,Equity Equal Weight + Sentiment,NEM,0.017982
2022-02-01,Equity Equal Weight + Sentiment,NKE,0.019702
2022-02-01,Equity Equal Weight + Sentiment,NUE,0.018694
2022-02-01,Equity Equal Weight + Sentiment,NVDA,0.019925
2022-02-01,Equity Equal Weight + Sentiment,O,0.022896
2022-02-01,Equity Equal Weight + Sentiment,OXY,0.018255
2022-02-01,Equity Equal Weight + Sentiment,PLD,0.018433
2022-02-01,Equity Equal Weight + Sentiment,PSA,0.020455
2022-02-01,Equity Equal Weight + Sentiment,QCOM,0.021283
2022-02-01,Equity Equal Weight + Sentiment,SBUX,0.018865
2022-02-01,Equity Equal Weight + Sentiment,SHW,0.018669
2022-02-01,Equity Equal Weight + Sentiment,SLB,0.020645
2022-02-01,Equity Equal Weight + Sentiment,SO,0.019891
2022-02-01,Equity Equal Weight + Sentiment,T,0.020067
2022-02-01,Equity Equal Weight + Sentiment,TMUS,0.019119
2022-02-01,Equity Equal Weight + Sentiment,TTWO,0.01942
2022-02-01,Equity Equal Weight + Sentiment,UPS,0.021465
2022-02-01,Equity Equal Weight + Sentiment,USB,0.021139
2022-02-01,Equity Equal Weight + Sentiment,V,0.020346
2022-02-01,Equity Equal Weight + Sentiment,WFC,0.021153
2022-02-01,Equity Equal Weight + Sentiment,WMT,0.019821
2022-02-01,Equity Equal Weight + Sentiment,XOM,0.02014
2022-03-03,Equity Equal Weight + Sentiment,ABBV,0.02138
2022-03-03,Equity Equal Weight + Sentiment,ABT,0.021022
2022-03-03,Equity Equal Weight + Sentiment,ADBE,0.020272
2022-03-03,Equity Equal Weight + Sentiment,AEP,0.019235
2022-03-03,Equity Equal Weight + Sentiment,AMD,0.022142
2022-03-03,Equity Equal Weight + Sentiment,AMGN,0.019676
2022-03-03,Equity Equal Weight + Sentiment,AMT,0.01977
2022-03-03,Equity Equal Weight + Sentiment,BA,0.019245
2022-03-03,Equity Equal Weight + Sentiment,CAT,0.018321
2022-03-03,Equity Equal Weight + Sentiment,CCI,0.019403
2022-03-03,Equity Equal Weight + Sentiment,CMCSA,0.018743
2022-03-03,Equity Equal Weight + Sentiment,COP,0.020838
2022-03-03,Equity Equal Weight + Sentiment,CVX,0.021244
2022-03-03,Equity Equal Weight + Sentiment,D,0.021089
2022-03-03,Equity Equal Weight + Sentiment,DD,0.019631
2022-03-03,Equity Equal Weight + Sentiment,DIS,0.020302
2022-03-03,Equity Equal Weight + Sentiment,DOW,0.017469
2022-03-03,Equity Equal Weight + Sentiment,DUK,0.020951
2022-03-03,Equity Equal Weight + Sentiment,EA,0.020986
2022-03-03,Equity Equal Weight + Sentiment,GE,0.019819
2022-03-03,Equity Equal Weight + Sentiment,GILD,0.018701
2022-03-03,Equity Equal Weight + Sentiment,GS,0.017038
2022-03-03,Equity Equal Weight + Sentiment,INTC,0.020479
2022-03-03,Equity Equal Weight + Sentiment,KO,0.020662
2022-03-03,Equity Equal Weight + Sentiment,MMM,0.022526
2022-03-03,Equity Equal Weight + Sentiment,MRK,0.020613
2022-03-03,Equity Equal Weight + Sentiment,MS,0.016724
2022-03-03,Equity Equal Weight + Sentiment,NEE,0.023898
2022-03-03,Equity Equal Weight + Sentiment,NEM,0.019641
2022-03-03,Equity Equal Weight + Sentiment,NKE,0.018309
2022-03-03,Equity Equal Weight + Sentiment,NUE,0.019539
2022-03-03,Equity Equal Weight + Sentiment,NVDA,0.020262
2022-03-03,Equity Equal Weight + Sentiment,O,0.020698
2022-03-03,Equity Equal Weight + Sentiment,OXY,0.020728
2022-03-03,Equity Equal Weight + Sentiment,PLD,0.020242
2022-03-03,Equity Equal Weight + Sentiment,PSA,0.020825
2022-03-03,Equity Equal Weight + Sentiment,QCOM,0.021854
2022-03-03,Equity Equal Weight + Sentiment,SBUX,0.019151
2022-03-03,Equity Equal Weight + Sentiment,SHW,0.018091
2022-03-03,Equity Equal Weight + Sentiment,SLB,0.018915
2022-03-03,Equity Equal Weight + Sentiment,SO,0.019607
2022-03-03,Equity Equal Weight + Sentiment,T,0.019958
2022-03-03,Equity Equal Weight + Sentiment,TMUS,0.021171
2022-03-03,Equity Equal Weight + Sentiment,TTWO,0.019628
2022-03-03,Equity Equal Weight + Sentiment,UPS,0.019551
2022-03-03,Equity Equal Weight + Sentiment,USB,0.019538
2022-03-03,Equity Equal Weight + Sentiment,V,0.020915
2022-03-03,Equity Equal Weight + Sentiment,WFC,0.018762
2022-03-03,Equity Equal Weight + Sentiment,WMT,0.020861
2022-03-03,Equity Equal Weight + Sentiment,XOM,0.019572
2022-04-01,Equity Equal Weight + Sentiment,ABBV,0.020296
2022-04-01,Equity Equal Weight + Sentiment,ABT,0.020597
2022-04-01,Equity Equal Weight + Sentiment,ADBE,0.01927
2022-04-01,Equity Equal Weight + Sentiment,AEP,0.018687
2022-04-01,Equity Equal Weight + Sentiment,AMD,0.021695
2022-04-01,Equity Equal Weight + Sentiment,AMGN,0.01796
2022-04-01,Equity Equal Weight + Sentiment,AMT,0.019601
2022-04-01,Equity Equal Weight + Sentiment,BA,0.01827
2022-04-01,Equity Equal Weight + Sentiment,CAT,0.0204
2022-04-01,Equity Equal Weight + Sentiment,CCI,0.019138
2022-04-01,Equity Equal Weight + Sentiment,CMCSA,0.018024
2022-04-01,Equity Equal Weight + Sentiment,COP,0.021663
2022-04-01,Equity Equal Weight + Sentiment,CVX,0.020364
2022-04-01,Equity Equal Weight + Sentiment,D,0.01941
2022-04-01,Equity Equal Weight + Sentiment,DD,0.020069
2022-04-01,Equity Equal Weight + Sentiment,DIS,0.020248
2022-04-01,Equity Equal Weight + Sentiment,DOW,0.018975
2022-04-01,Equity Equal Weight + Sentiment,DUK,0.021295
2022-04-01,Equity Equal Weight + Sentiment,EA,0.018841
2022-04-01,Equity Equal Weight + Sentiment,GE,0.018549
2022-04-01,Equity Equal Weight + Sentiment,GILD,0.018706
2022-04-01,Equity Equal Weight + Sentiment,GS,0.017751
2022-04-01,Equity Equal Weight + Sentiment,INTC,0.021679
2022-04-01,Equity Equal Weight + Sentiment,KO,0.020557
2022-04-01,Equity Equal Weight + Sentiment,MMM,0.019676
2022-04-01,Equity Equal Weight + Sentiment,MRK,0.01965
2022-04-01,Equity Equal Weight + Sentiment,MS,0.018402
2022-04-01,Equity Equal Weight + Sentiment,NEE,0.021159
2022-04-01,Equity Equal Weight + Sentiment,NEM,0.019435
2022-04-01,Equity Equal Weight + Sentiment,NKE,0.02056
2022-04-01,Equity Equal Weight + Sentiment,NUE,0.020243
2022-04-01,Equity Equal Weight + Sentiment,NVDA,0.021694
2022-04-01,Equity Equal Weight + Sentiment,O,0.019709
2022-04-01,Equity Equal Weight + Sentiment,OXY,0.020905
2022-04-01,Equity Equal Weight + Sentiment,PLD,0.022106
2022-04-01,Equity Equal Weight + Sentiment,PSA,0.019893
2022-04-01,Equity Equal Weight + Sentiment,QCOM,0.021622
2022-04-01,Equity Equal Weight + Sentiment,SBUX,0.019999
2022-04-01,Equity Equal Weight + Sentiment,SHW,0.018178
2022-04-01,Equity Equal Weight + Sentiment,SLB,0.019398
2022-04-01,Equity Equal Weight + Sentiment,SO,0.019234
2022-04-01,Equity Equal Weight + Sentiment,T,0.021851
2022-04-01,Equity Equal Weight + Sentiment,TMUS,0.020864
2022-04-01,Equity Equal Weight + Sentiment,TTWO,0.018111
2022-04-01,Equity Equal Weight + Sentiment,UPS,0.022444
2022-04-01,Equity Equal Weight + Sentiment,USB,0.019638
2022-04-01,Equity Equal Weight + Sentiment,V,0.020712
2022-04-01,Equity Equal Weight + Sentiment,WFC,0.021308
2022-04-01,Equity Equal Weight + Sentiment,WMT,0.020148
2022-04-01,Equity Equal Weight + Sentiment,XOM,0.021013
2022-05-03,Equity Equal Weight + Sentiment,ABBV,0.023003
2022-05-03,Equity Equal Weight + Sentiment,ABT,0.021146
2022-05-03,Equity Equal Weight + Sentiment,ADBE,0.020115
2022-05-03,Equity Equal Weight + Sentiment,AEP,0.018867
2022-05-03,Equity Equal Weight + Sentiment,AMD,0.020691
2022-05-03,Equity Equal Weight + Sentiment,AMGN,0.020714
2022-05-03,Equity Equal Weight + Sentiment,AMT,0.019197
2022-05-03,Equity Equal Weight + Sentiment,BA,0.017152
2022-05-03,Equity Equal Weight + Sentiment,CAT,0.018869
2022-05-03,Equity Equal Weight + Sentiment,CCI,0.019143
2022-05-03,Equity Equal Weight + Sentiment,CMCSA,0.019722
2022-05-03,Equity Equal Weight + Sentiment,COP,0.021602
2022-05-03,Equity Equal Weight + Sentiment,CVX,0.021643
2022-05-03,Equity Equal Weight + Sentiment,D,0.020681
2022-05-03,Equity Equal Weight + Sentiment,DD,0.018518
2022-05-03,Equity Equal Weight + Sentiment,DIS,0.020044
2022-05-03,Equity Equal Weight + Sentiment,DOW,0.021095
2022-05-03,Equity Equal Weight + Sentiment,DUK,0.020643
2022-05-03,Equity Equal Weight + Sentiment,EA,0.018789
2022-05-03,Equity Equal Weight + Sentiment,GE,0.018759
2022-05-03,Equity Equal Weight + Sentiment,GILD,0.018239
2022-05-03,Equity Equal Weight + Sentiment,GS,0.019639
2022-05-03,Equity Equal Weight + Sentiment,INTC,0.020495
2022-05-03,Equity Equal Weight + Sentiment,KO,0.020012
2022-05-03,Equity Equal Weight + Sentiment,MMM,0.021995
2022-05-03,Equity Equal Weight + Sentiment,MRK,0.020105
2022-05-03,Equity Equal Weight + Sentiment,MS,0.018567
2022-05-03,Equity Equal Weight + Sentiment,NEE,0.021878
2022-05-03,Equity Equal Weight + Sentiment,NEM,0.019189
2022-05-03,Equity Equal Weight + Sentiment,NKE,0.020205
2022-05-03,Equity Equal Weight + Sentiment,NUE,0.019714
2022-05-03,Equity Equal Weight + Sentiment,NVDA,0.020578
2022-05-03,Equity Equal Weight + Sentiment,O,0.020434
2022-05-03,Equity Equal Weight + Sentiment,OXY,0.022788
2022-05-03,Equity Equal Weight + Sentiment,PLD,0.01986
2022-05-03,Equity Equal Weight + Sentiment,PSA,0.017673
2022-05-03,Equity Equal Weight + Sentiment,QCOM,0.020817
2022-05-03,Equity Equal Weight + Sentiment,SBUX,0.01949
2022-05-03,Equity Equal Weight + Sentiment,SHW,0.018902
2022-05-03,Equity Equal Weight + Sentiment,SLB,0.020164
2022-05-03,Equity Equal Weight + Sentiment,SO,0.019497
2022-05-03,Equity Equal Weight + Sentiment,T,0.020671
2022-05-03,Equity Equal Weight + Sentiment,TMUS,0.018633
2022-05-03,Equity Equal Weight + Sentiment,TTWO,0.017596
2022-05-03,Equity Equal Weight + Sentiment,UPS,0.020817
2022-05-03,Equity Equal Weight + Sentiment,USB,0.018965
2022-05-03,Equity Equal Weight + Sentiment,V,0.021602
2022-05-03,Equity Equal Weight + Sentiment,WFC,0.020713
2022-05-03,Equity Equal Weight + Sentiment,WMT,0.019903
2022-05-03,Equity Equal Weight + Sentiment,XOM,0.020465
2022-06-02,Equity Equal Weight + Sentiment,ABBV,0.021719
2022-06-02,Equity Equal Weight + Sentiment,ABT,0.01892
2022-06-02,Equity Equal Weight + Sentiment,ADBE,0.02204
2022-06-02,Equity Equal Weight + Sentiment,AEP,0.019014
2022-06-02,Equity Equal Weight + Sentiment,AMD,0.021893
2022-06-02,Equity Equal Weight + Sentiment,AMGN,0.018821
2022-06-02,Equity Equal Weight + Sentiment,AMT,0.020612
2022-06-02,Equity Equal Weight + Sentiment,BA,0.018224
2022-06-02,Equity Equal Weight + Sentiment,CAT,0.022618
2022-06-02,Equity Equal Weight + Sentiment,CCI,0.018839
2022-06-02,Equity Equal Weight + Sentiment,CMCSA,0.019379
2022-06-02,Equity Equal Weight + Sentiment,COP,0.022641
2022-06-02,Equity Equal Weight + Sentiment,CVX,0.021523
2022-06-02,Equity Equal Weight + Sentiment,D,0.021068
2022-06-02,Equity Equal Weight + Sentiment,DD,0.017883
2022-06-02,Equity Equal Weight + Sentiment,DIS,0.019678
2022-06-02,Equity Equal Weight + Sentiment,DOW,0.019496
2022-06-02,Equity Equal Weight + Sentiment,DUK,0.020701
2022-06-02,Equity Equal Weight + Sentiment,EA,0.018998
2022-06-02,Equity Equal Weight + Sentiment,GE,0.017838
2022-06-02,Equity Equal Weight + Sentiment,GILD,0.018381
2022-06-02,Equity Equal Weight + Sentiment,GS,0.018482
2022-06-02,Equity Equal Weight + Sentiment,INTC,0.021948
2022-06-02,Equity Equal Weight + Sentiment,KO,0.020616
2022-06-02,Equity Equal Weight + Sentiment,MMM,0.021611
2022-06-02,Equity Equal Weight + Sentiment,MRK,0.019637
2022-06-02,Equity Equal Weight + Sentiment,MS,0.017649
2022-06-02,Equity Equal Weight + Sentiment,NEE,0.02362
2022-06-02,Equity Equal Weight + Sentiment,NEM,0.018464
2022-06-02,Equity Equal Weight + Sentiment,NKE,0.019969
2022-06-02,Equity Equal Weight + Sentiment,NUE,0.021172
2022-06-02,Equity Equal Weight + Sentiment,NVDA,0.020108
2022-06-02,Equity Equal Weight + Sentiment,O,0.023787
2022-06-02,Equity Equal Weight + Sentiment,OXY,0.021971
2022-06-02,Equity Equal Weight + Sentiment,PLD,0.01998
2022-06-02,Equity Equal Weight + Sentiment,PSA,0.020431
2022-06-02,Equity Equal Weight + Sentiment,QCOM,0.020481
2022-06-02,Equity Equal Weight + Sentiment,SBUX,0.017446
2022-06-02,Equity Equal Weight + Sentiment,SHW,0.017813
2022-06-02,Equity Equal Weight + Sentiment,SLB,0.018604
2022-06-02,Equity Equal Weight + Sentiment,SO,0.017334
2022-06-02,Equity Equal Weight + Sentiment,T,0.0205
2022-06-02,Equity Equal Weight + Sentiment,TMUS,0.017738
2022-06-02,Equity Equal Weight + Sentiment,TTWO,0.017381
2022-06-02,Equity Equal Weight + Sentiment,UPS,0.02325
2022-06-02,Equity Equal Weight + Sentiment,USB,0.01985
2022-06-02,Equity Equal Weight + Sentiment,V,0.019996
2022-06-02,Equity Equal Weight + Sentiment,WFC,0.020758
2022-06-02,Equity Equal Weight + Sentiment,WMT,0.018234
2022-06-02,Equity Equal Weight + Sentiment,XOM,0.020881
2022-07-05,Equity Equal Weight + Sentiment,ABBV,0.021999
2022-07-05,Equity Equal Weight + Sentiment,ABT,0.019977
2022-07-05,Equity Equal Weight + Sentiment,ADBE,0.01992
2022-07-05,Equity Equal Weight + Sentiment,AEP,0.020655
2022-07-05,Equity Equal Weight + Sentiment,AMD,0.021686
2022-07-05,Equity Equal Weight + Sentiment,AMGN,0.019727
2022-07-05,Equity Equal Weight + Sentiment,AMT,0.021042
2022-07-05,Equity Equal Weight + Sentiment,BA,0.019729
2022-07-05,Equity Equal Weight + Sentiment,CAT,0.020352
2022-07-05,Equity Equal Weight + Sentiment,CCI,0.017557
2022-07-05,Equity Equal Weight + Sentiment,CMCSA,0.01971
2022-07-05,Equity Equal Weight + Sentiment,COP,0.020375
2022-07-05,Equity Equal Weight + Sentiment,CVX,0.020865
2022-07-05,Equity Equal Weight + Sentiment,D,0.019511
2022-07-05,Equity Equal Weight + Sentiment,DD,0.017851
2022-07-05,Equity Equal Weight + Sentiment,DIS,0.019855
2022-07-05,Equity Equal Weight + Sentiment,DOW,0.017479
2022-07-05,Equity Equal Weight + Sentiment,DUK,0.019397
2022-07-05,Equity Equal Weight + Sentiment,EA,0.019319
2022-07-05,Equity Equal Weight + Sentiment,GE,0.018364
2022-07-05,Equity Equal Weight + Sentiment,GILD,0.019856
2022-07-05,Equity Equal Weight + Sentiment,GS,0.018564
2022-07-05,Equity Equal Weight + Sentiment,INTC,0.022155
2022-07-05,Equity Equal Weight + Sentiment,KO,0.02173
2022-07-05,Equity Equal Weight + Sentiment,MMM,0.019832
2022-07-05,Equity Equal Weight + Sentiment,MRK,0.019744
2022-07-05,Equity Equal Weight + Sentiment,MS,0.017878
2022-07-05,Equity Equal Weight + Sentiment,NEE,0.022798
2022-07-05,Equity Equal Weight + Sentiment,NEM,0.019079
2022-07-05,Equity Equal Weight + Sentiment,NKE,0.018584
2022-07-05,Equity Equal Weight + Sentiment,NUE,0.022249
2022-07-05,Equity Equal Weight + Sentiment,NVDA,0.020117
2022-07-05,Equity Equal Weight + Sentiment,O,0.022354
2022-07-05,Equity Equal Weight + Sentiment,OXY,0.02055
2022-07-05,Equity Equal Weight + Sentiment,PLD,0.020912
2022-07-05,Equity Equal Weight + Sentiment,PSA,0.017653
2022-07-05,Equity Equal Weight + Sentiment,QCOM,0.02009
2022-07-05,Equity Equal Weight + Sentiment,SBUX,0.02074
2022-07-05,Equity Equal Weight + Sentiment,SHW,0.019024
2022-07-05,Equity Equal Weight + Sentiment,SLB,0.019757
2022-07-05,Equity Equal Weight + Sentiment,SO,0.01812
2022-07-05,Equity Equal Weight + Sentiment,T,0.02034
2022-07-05,Equity Equal Weight + Sentiment,TMUS,0.018196
2022-07-05,Equity Equal Weight + Sentiment,TTWO,0.020192
2022-07-05,Equity Equal Weight + Sentiment,UPS,0.022518
2022-07-05,Equity Equal Weight + Sentiment,USB,0.019098
2022-07-05,Equity Equal Weight + Sentiment,V,0.020031
2022-07-05,Equity Equal Weight + Sentiment,WFC,0.020811
2022-07-05,Equity Equal Weight + Sentiment,WMT,0.019858
2022-07-05,Equity Equal Weight + Sentiment,XOM,0.0218
2022-08-03,Equity Equal Weight + Sentiment,ABBV,0.020995
2022-08-03,Equity Equal Weight + Sentiment,ABT,0.021376
2022-08-03,Equity Equal Weight + Sentiment,ADBE,0.020776
2022-08-03,Equity Equal Weight + Sentiment,AEP,0.021079
2022-08-03,Equity Equal Weight + Sentiment,AMD,0.021155
2022-08-03,Equity Equal Weight + Sentiment,AMGN,0.019495
2022-08-03,Equity Equal Weight + Sentiment,AMT,0.020352
2022-08-03,Equity Equal Weight + Sentiment,BA,0.01817
2022-08-03,Equity Equal Weight + Sentiment,CAT,0.022254
2022-08-03,Equity Equal Weight + Sentiment,CCI,0.020895
2022-08-03,Equity Equal Weight + Sentiment,CMCSA,0.018175
2022-08-03,Equity Equal Weight + Sentiment,COP,0.022979
2022-08-03,Equity Equal Weight + Sentiment,CVX,0.022114
2022-08-03,Equity Equal Weight + Sentiment,D,0.021397
2022-08-03,Equity Equal Weight + Sentiment,DD,0.017972
2022-08-03,Equity Equal Weight + Sentiment,DIS,0.019643
2022-08-03,Equity Equal Weight + Sentiment,DOW,0.019071
2022-08-03,Equity Equal Weight + Sentiment,DUK,0.019987
2022-08-03,Equity Equal Weight + Sentiment,EA,0.018492
2022-08-03,Equity Equal Weight + Sentiment,GE,0.018691
