trade_date,sector,sentiment,sentiment_lag1
2021-05-25,Energy,0.11485833333333333,0.13041166666666673
2021-05-26,Energy,0.3186675,0.11485833333333333
2021-05-27,Energy,0.06648133333333332,0.3186675
2021-05-28,Energy,-0.025832000000000004,0.06648133333333332
2021-06-01,Energy,0.19601695238095235,-0.025832000000000004
2021-06-02,Energy,0.156746,0.19601695238095235
2021-06-03,Energy,0.22660999999999998,0.156746
2021-06-04,Energy,0.08908666666666668,0.22660999999999998
2021-06-07,Energy,-0.10659999999999999,0.08908666666666668
2021-06-08,Energy,0.17163,-0.10659999999999999
2021-06-09,Energy,0.09973000000000001,0.17163
2021-06-10,Energy,0.03245,0.09973000000000001
2021-06-11,Energy,0.054120000000000015,0.03245
2021-06-14,Energy,0.23301599999999997,0.054120000000000015
2021-06-15,Energy,0.23552933333333334,0.23301599999999997
2021-06-16,Energy,0.29242,0.23552933333333334
2021-06-17,Energy,0.03200666666666667,0.29242
2021-06-18,Energy,0.09314,0.03200666666666667
2021-06-21,Energy,0.160605,0.09314
2021-06-22,Energy,0.031955,0.160605
2021-06-23,Energy,0.17622,0.031955
2021-06-24,Energy,0.14267166666666667,0.17622
2021-06-25,Energy,0.14374833333333334,0.14267166666666667
2021-06-28,Energy,0.11212500000000003,0.14374833333333334
2021-06-29,Energy,0.51342,0.11212500000000003
2021-06-30,Energy,0.10576333333333335,0.51342
2021-07-01,Energy,0.083016,0.10576333333333335
2021-07-02,Energy,0.30137,0.083016
2021-07-06,Energy,-0.06327999999999999,0.30137
2021-07-07,Energy,0.08969666666666667,-0.06327999999999999
2021-07-08,Energy,0.18079199999999998,0.08969666666666667
2021-07-09,Energy,0.23788933333333334,0.18079199999999998
2021-07-12,Energy,0.3107283333333334,0.23788933333333334
2021-07-13,Energy,0.04502,0.3107283333333334
2021-07-14,Energy,0.08196,0.04502
2021-07-15,Energy,0.023028,0.08196
2021-07-16,Energy,0.1517986666666667,0.023028
2021-07-19,Energy,0.24386233333333335,0.1517986666666667
2021-07-20,Energy,0.08878666666666668,0.24386233333333335
2021-07-21,Energy,0.3945466666666667,0.08878666666666668
2021-07-22,Energy,0.18162,0.3945466666666667
2021-07-23,Energy,0.32322355555555554,0.18162
2021-07-26,Energy,0.035824,0.32322355555555554
2021-07-27,Energy,0.059199999999999996,0.035824
2021-07-28,Energy,0.091805,0.059199999999999996
2021-07-29,Energy,0.10544266666666666,0.091805
2021-07-30,Energy,0.12210499999999999,0.10544266666666666
2021-08-02,Energy,0.12471066666666668,0.12210499999999999
2021-08-03,Energy,0.30588333333333334,0.12471066666666668
2021-08-04,Energy,0.008360000000000003,0.30588333333333334
2021-08-05,Energy,0.029253999999999995,0.008360000000000003
2021-08-06,Energy,0.0014666666666666717,0.029253999999999995
2021-08-09,Energy,0.01073666666666668,0.0014666666666666717
2021-08-10,Energy,0.017667142857142853,0.01073666666666668
2021-08-11,Energy,0.11612666666666667,0.017667142857142853
2021-08-12,Energy,0.022860000000000002,0.11612666666666667
2021-08-13,Energy,0.12165999999999999,0.022860000000000002
2021-08-16,Energy,0.009627619047619052,0.12165999999999999
2021-08-17,Energy,-0.22600499999999996,0.009627619047619052
2021-08-18,Energy,0.14318499999999998,-0.22600499999999996
2021-08-19,Energy,0.0645552380952381,0.14318499999999998
2021-08-20,Energy,-0.14048600000000003,0.0645552380952381
2021-08-23,Energy,0.18119242424242424,-0.14048600000000003
2021-08-24,Energy,0.11800999999999999,0.18119242424242424
2021-08-25,Energy,0.02732,0.11800999999999999
2021-08-26,Energy,0.06973199999999999,0.02732
2021-08-27,Energy,0.022469999999999997,0.06973199999999999
2021-08-30,Energy,-0.1371757142857143,0.022469999999999997
2021-08-31,Energy,0.07398733333333332,-0.1371757142857143
2021-09-01,Energy,-0.013546666666666665,0.07398733333333332
2021-09-02,Energy,0.22409817948717947,-0.013546666666666665
2021-09-03,Energy,0.07135928571428571,0.22409817948717947
2021-09-07,Energy,0.2967696666666667,0.07135928571428571
2021-09-08,Energy,0.09723142857142858,0.2967696666666667
2021-09-09,Energy,0.3350088571428571,0.09723142857142858
2021-09-10,Energy,0.061881666666666654,0.3350088571428571
2021-09-13,Energy,0.20541142857142858,0.061881666666666654
2021-09-14,Energy,-0.008422000000000008,0.20541142857142858
2021-09-15,Energy,-0.024438666666666668,-0.008422000000000008
2021-09-16,Energy,-0.091536,-0.024438666666666668
2021-09-17,Energy,0.030506666666666665,-0.091536
2021-09-20,Energy,0.025630000000000007,0.030506666666666665
2021-09-21,Energy,0.12421,0.025630000000000007
2021-09-22,Energy,0.11266333333333334,0.12421
2021-09-23,Energy,0.08473166666666668,0.11266333333333334
2021-09-24,Energy,0.07800666666666667,0.08473166666666668
2021-09-27,Energy,0.11041444444444441,0.07800666666666667
2021-09-28,Energy,0.0075466666666666685,0.11041444444444441
2021-09-29,Energy,0.17726214285714284,0.0075466666666666685
2021-09-30,Energy,0.2119083333333333,0.17726214285714284
2021-10-01,Energy,0.09465,0.2119083333333333
2021-10-04,Energy,0.18684499999999998,0.09465
2021-10-05,Energy,0.18406,0.18684499999999998
2021-10-06,Energy,0.14254,0.18406
2021-10-07,Energy,0.10140142857142857,0.14254
2021-10-08,Energy,0.04838380952380952,0.10140142857142857
2021-10-11,Energy,0.055792857142857144,0.04838380952380952
2021-10-12,Energy,0.17873333333333336,0.055792857142857144
2021-10-13,Energy,0.16613666666666665,0.17873333333333336
2021-10-14,Energy,0.112185,0.16613666666666665
2021-10-15,Energy,0.301275,0.112185
2021-10-18,Energy,0.029209000000000002,0.301275
2021-10-19,Energy,0.264036,0.029209000000000002
2021-10-20,Energy,0.12884833333333331,0.264036
2021-10-21,Energy,0.06809166666666666,0.12884833333333331
2021-10-22,Energy,0.2670222857142857,0.06809166666666666
2021-10-25,Energy,0.09019555555555556,0.2670222857142857
2021-10-26,Energy,0.14152285714285714,0.09019555555555556
2021-10-27,Energy,0.04680928571428571,0.14152285714285714
2021-10-28,Energy,0.12909583333333335,0.04680928571428571
2021-10-29,Energy,0.43848111111111104,0.12909583333333335
2021-11-01,Energy,0.18077083333333333,0.43848111111111104
2021-11-02,Energy,0.04951,0.18077083333333333
2021-11-03,Energy,0.05360133333333332,0.04951
2021-11-04,Energy,0.20989266666666667,0.05360133333333332
2021-11-05,Energy,0.1911216666666667,0.20989266666666667
2021-11-08,Energy,0.17864533333333335,0.1911216666666667
2021-11-09,Energy,0.051784,0.17864533333333335
2021-11-10,Energy,-0.02158,0.051784
2021-11-11,Energy,0.045579999999999996,-0.02158
2021-11-12,Energy,0.0,0.045579999999999996
2021-11-15,Energy,-0.03146666666666667,0.0
2021-11-16,Energy,-0.005991000000000005,-0.03146666666666667
2021-11-17,Energy,0.011695714285714285,-0.005991000000000005
2021-11-18,Energy,0.013753333333333334,0.011695714285714285
2021-11-19,Energy,-0.00020904761904761983,0.013753333333333334
2021-11-22,Energy,0.021221666666666666,-0.00020904761904761983
2021-11-23,Energy,0.23304399999999997,0.021221666666666666
2021-11-24,Energy,0.09045333333333334,0.23304399999999997
2021-11-26,Energy,-0.07037600000000001,0.09045333333333334
2021-11-29,Energy,-0.07463666666666666,-0.07037600000000001
2021-11-30,Energy,-0.030279999999999984,-0.07463666666666666
2021-12-01,Energy,0.2095333333333333,-0.030279999999999984
2021-12-02,Energy,0.07195761904761906,0.2095333333333333
2021-12-03,Energy,0.00024166666666666642,0.07195761904761906
2021-12-06,Energy,0.04307988095238095,0.00024166666666666642
2021-12-07,Energy,0.09231233333333333,0.04307988095238095
2021-12-08,Energy,0.12078,0.09231233333333333
2021-12-09,Energy,0.029803333333333328,0.12078
2021-12-10,Energy,0.21368,0.029803333333333328
2021-12-13,Energy,0.06305809523809525,0.21368
2021-12-14,Energy,0.19192,0.06305809523809525
2021-12-15,Energy,0.10868000000000003,0.19192
2021-12-16,Energy,0.09286999999999998,0.10868000000000003
2021-12-17,Energy,0.108832,0.09286999999999998
2021-12-20,Energy,0.035586666666666655,0.108832
2021-12-21,Energy,0.0,0.035586666666666655
2021-12-22,Energy,0.06124,0.0
2021-12-23,Energy,-0.017369999999999997,0.06124
2021-12-27,Energy,0.20562166666666667,-0.017369999999999997
2021-12-28,Energy,-0.03384666666666667,0.20562166666666667
2021-12-29,Energy,0.18331999999999998,-0.03384666666666667
2021-12-30,Energy,0.021005000000000003,0.18331999999999998
2021-12-31,Energy,0.27173600000000003,0.021005000000000003
2022-01-03,Energy,0.09111142857142858,0.27173600000000003
2022-01-04,Energy,0.04237333333333334,0.09111142857142858
2022-01-05,Energy,0.10750055555555556,0.04237333333333334
2022-01-06,Energy,0.11090933333333333,0.10750055555555556
2022-01-07,Energy,0.31421333333333334,0.11090933333333333
2022-01-10,Energy,0.1752715238095238,0.31421333333333334
2022-01-11,Energy,0.12181714285714285,0.1752715238095238
2022-01-12,Energy,0.18842166666666665,0.12181714285714285
2022-01-13,Energy,0.17728633333333335,0.18842166666666665
2022-01-14,Energy,0.22571800000000003,0.17728633333333335
2022-01-18,Energy,0.21652178571428574,0.22571800000000003
2022-01-19,Energy,0.24445333333333333,0.21652178571428574
2022-01-20,Energy,0.15372166666666667,0.24445333333333333
2022-01-21,Energy,0.06203099999999999,0.15372166666666667
2022-01-24,Energy,0.10728083333333334,0.06203099999999999
2022-01-25,Energy,0.15157400000000001,0.10728083333333334
2022-01-26,Energy,0.1876236111111111,0.15157400000000001
2022-01-27,Energy,0.18083294871794872,0.1876236111111111
2022-01-28,Energy,0.1829351388888889,0.18083294871794872
2022-01-31,Energy,0.1759541666666667,0.1829351388888889
2022-02-01,Energy,0.1402975652173913,0.1759541666666667
2022-02-02,Energy,0.22841333333333336,0.1402975652173913
2022-02-03,Energy,0.11458888888888888,0.22841333333333336
2022-02-04,Energy,0.24517000000000003,0.11458888888888888
2022-02-07,Energy,0.11900261904761904,0.24517000000000003
2022-02-08,Energy,0.26157400000000003,0.11900261904761904
2022-02-09,Energy,0.30927333333333334,0.26157400000000003
2022-02-10,Energy,0.049985714285714286,0.30927333333333334
2022-02-11,Energy,0.148052,0.049985714285714286
2022-02-14,Energy,0.22424809523809525,0.148052
2022-02-15,Energy,0.10334514285714284,0.22424809523809525
2022-02-16,Energy,0.18849533333333332,0.10334514285714284
2022-02-17,Energy,0.22867699999999996,0.18849533333333332
2022-02-18,Energy,0.042618666666666694,0.22867699999999996
2022-02-22,Energy,0.08621575000000001,0.042618666666666694
2022-02-23,Energy,0.17482216666666667,0.08621575000000001
2022-02-24,Energy,-0.04295022222222222,0.17482216666666667
2022-02-25,Energy,0.20319205128205126,-0.04295022222222222
2022-02-28,Energy,0.18357533333333334,0.20319205128205126
2022-03-01,Energy,0.0911808709273183,0.18357533333333334
2022-03-02,Energy,0.18379285714285715,0.0911808709273183
2022-03-03,Energy,0.1788065934065934,0.18379285714285715
2022-03-04,Energy,0.08642,0.1788065934065934
2022-03-07,Energy,0.028779391941391945,0.08642
2022-03-08,Energy,0.16912555555555558,0.028779391941391945
2022-03-09,Energy,0.17748366666666668,0.16912555555555558
2022-03-10,Energy,0.10168635714285716,0.17748366666666668
2022-03-11,Energy,0.15898833333333334,0.10168635714285716
2022-03-14,Energy,0.22907883333333334,0.15898833333333334
2022-03-15,Energy,0.18908242857142854,0.22907883333333334
2022-03-16,Energy,0.18312438311688312,0.18908242857142854
2022-03-17,Energy,0.1377478787878788,0.18312438311688312
2022-03-18,Energy,0.07846333333333333,0.1377478787878788
2022-03-21,Energy,0.11033396103896102,0.07846333333333333
2022-03-22,Energy,0.24334689177489177,0.11033396103896102
2022-03-23,Energy,0.06835583333333332,0.24334689177489177
2022-03-24,Energy,0.12073484615384614,0.06835583333333332
2022-03-25,Energy,0.3305406666666667,0.12073484615384614
2022-03-28,Energy,0.3332727777777778,0.3305406666666667
2022-03-29,Energy,0.08525909090909091,0.3332727777777778
2022-03-30,Energy,0.3061466666666667,0.08525909090909091
2022-03-31,Energy,0.020619999999999996,0.3061466666666667
2022-04-01,Energy,0.2946083333333333,0.020619999999999996
2022-04-04,Energy,0.1351572222222222,0.2946083333333333
2022-04-05,Energy,0.101716,0.1351572222222222
2022-04-06,Energy,0.21330833333333335,0.101716
2022-04-07,Energy,0.18795399999999998,0.21330833333333335
2022-04-08,Energy,0.2782917142857143,0.18795399999999998
2022-04-11,Energy,0.33624166666666666,0.2782917142857143
2022-04-12,Energy,0.263782,0.33624166666666666
2022-04-13,Energy,0.21144683333333333,0.263782
2022-04-14,Energy,0.24087,0.21144683333333333
2022-04-18,Energy,0.2762,0.24087
2022-04-19,Energy,0.243344,0.2762
2022-04-20,Energy,0.37404999999999994,0.243344
2022-04-21,Energy,0.227774,0.37404999999999994
2022-04-22,Energy,0.20173199999999997,0.227774
2022-04-25,Energy,0.20493294083694083,0.20173199999999997
2022-04-26,Energy,0.17587095238095238,0.20493294083694083
2022-04-27,Energy,0.31267466666666666,0.17587095238095238
2022-04-28,Energy,0.3033242857142857,0.31267466666666666
2022-04-29,Energy,0.027762814814814813,0.3033242857142857
2022-05-02,Energy,0.18208343589743592,0.027762814814814813
2022-05-03,Energy,0.2424936666666667,0.18208343589743592
2022-05-04,Energy,0.10631244444444446,0.2424936666666667
2022-05-05,Energy,0.4681686666666668,0.10631244444444446
2022-05-06,Energy,0.18203107142857144,0.4681686666666668
2022-05-09,Energy,0.19649027705627706,0.18203107142857144
2022-05-10,Energy,0.1836352380952381,0.19649027705627706
2022-05-11,Energy,0.2533183333333333,0.1836352380952381
2022-05-12,Energy,0.12409178571428572,0.2533183333333333
2022-05-13,Energy,0.095196,0.12409178571428572
2022-05-16,Energy,0.11607386813186812,0.095196
2022-05-17,Energy,0.09837933333333335,0.11607386813186812
2022-05-18,Energy,0.19689582051282054,0.09837933333333335
2022-05-19,Energy,0.15748580952380953,0.19689582051282054
2022-05-20,Energy,0.297658,0.15748580952380953
2022-05-23,Energy,0.17284366666666667,0.297658
2022-05-24,Energy,0.25200177777777777,0.17284366666666667
2022-05-25,Energy,0.18194285714285713,0.25200177777777777
2022-05-26,Energy,0.20472700000000002,0.18194285714285713
2022-05-27,Energy,0.2665052380952381,0.20472700000000002
2022-05-31,Energy,0.27822646520146516,0.2665052380952381
2022-06-01,Energy,0.2231954761904762,0.27822646520146516
2022-06-02,Energy,0.32693733333333336,0.2231954761904762
2022-06-03,Energy,0.21139466666666668,0.32693733333333336
2022-06-06,Energy,0.26226131868131863,0.21139466666666668
2022-06-07,Energy,0.165286,0.26226131868131863
2022-06-08,Energy,0.2345769841269841,0.165286
2022-06-09,Energy,0.222964,0.2345769841269841
2022-06-10,Energy,0.17570733333333333,0.222964
2022-06-13,Energy,0.1838677777777778,0.17570733333333333
2022-06-14,Energy,0.19423500000000002,0.1838677777777778
2022-06-15,Energy,0.28010250000000003,0.19423500000000002
2022-06-16,Energy,0.09509666666666666,0.28010250000000003
2022-06-17,Energy,0.19907933333333333,0.09509666666666666
2022-06-21,Energy,0.08520869909502263,0.19907933333333333
2022-06-22,Energy,0.0929211111111111,0.08520869909502263
2022-06-23,Energy,0.21405749999999996,0.0929211111111111
2022-06-24,Energy,-0.16984249999999998,0.21405749999999996
2022-06-27,Energy,0.13466266666666665,-0.16984249999999998
2022-06-28,Energy,0.2785191596638656,0.13466266666666665
2022-06-29,Energy,0.25090610989010986,0.2785191596638656
2022-06-30,Energy,-0.010184000000000026,0.25090610989010986
2022-07-01,Energy,0.24262076923076922,-0.010184000000000026
2022-07-05,Energy,0.11372560023310023,0.24262076923076922
2022-07-06,Energy,0.34140921428571425,0.11372560023310023
2022-07-07,Energy,0.3028088888888889,0.34140921428571425
2022-07-08,Energy,0.130956,0.3028088888888889
2022-07-11,Energy,-0.02766358974358974,0.130956
2022-07-12,Energy,0.23414047619047618,-0.02766358974358974
2022-07-13,Energy,0.21648499999999998,0.23414047619047618
2022-07-14,Energy,0.21822954545454548,0.21648499999999998
2022-07-15,Energy,0.391596,0.21822954545454548
2022-07-18,Energy,0.34697999999999996,0.391596
2022-07-19,Energy,0.388492,0.34697999999999996
2022-07-20,Energy,0.2773030952380952,0.388492
2022-07-21,Energy,0.17501799999999998,0.2773030952380952
2022-07-22,Energy,0.3550031818181818,0.17501799999999998
2022-07-25,Energy,0.48217066089466093,0.3550031818181818
2022-07-26,Energy,0.11024500000000001,0.48217066089466093
2022-07-27,Energy,0.18266933333333332,0.11024500000000001
2022-07-28,Energy,0.3279325757575758,0.18266933333333332
2022-07-29,Energy,0.40422064102564104,0.3279325757575758
2022-08-01,Energy,0.27063321212121216,0.40422064102564104
2022-08-02,Energy,0.21717500000000003,0.27063321212121216
2022-08-03,Energy,0.32746243850267376,0.21717500000000003
2022-08-04,Energy,0.22034285714285717,0.32746243850267376
2022-08-05,Energy,0.26987400000000006,0.22034285714285717
2022-08-08,Energy,0.19269414285714284,0.26987400000000006
2022-08-09,Energy,0.06735949206349207,0.19269414285714284
2022-08-10,Energy,0.16705180952380955,0.06735949206349207
2022-08-11,Energy,0.149484,0.16705180952380955
2022-08-12,Energy,0.209802,0.149484
2022-08-15,Energy,0.16879245454545455,0.209802
2022-08-16,Energy,0.21713333333333332,0.16879245454545455
2022-08-17,Energy,0.35705666666666663,0.21713333333333332
2022-08-18,Energy,0.02516033333333334,0.35705666666666663
2022-08-19,Energy,0.196774,0.02516033333333334
2022-08-22,Energy,0.239588,0.196774
2022-08-23,Energy,0.22881888888888885,0.239588
2022-08-24,Energy,0.07448333333333333,0.22881888888888885
2022-08-25,Energy,0.19002321428571428,0.07448333333333333
2022-08-26,Energy,0.10921533333333333,0.19002321428571428
2022-08-29,Energy,0.23047841269841268,0.10921533333333333
2022-08-30,Energy,0.15585785714285713,0.23047841269841268
2022-08-31,Energy,0.27832672727272734,0.15585785714285713
2022-09-01,Energy,0.094638,0.27832672727272734
2022-09-02,Energy,0.23749833333333337,0.094638
2022-09-06,Energy,0.107012,0.23749833333333337
2022-09-07,Energy,0.22283666666666666,0.107012
2022-09-08,Energy,0.3017066666666666,0.22283666666666666
2022-09-09,Energy,0.11201466666666667,0.3017066666666666
2022-09-12,Energy,0.19512166666666664,0.11201466666666667
2022-09-13,Energy,0.34658485714285714,0.19512166666666664
2022-09-14,Energy,0.06851416666666668,0.34658485714285714
2022-09-15,Energy,0.27847619047619043,0.06851416666666668
2022-09-16,Energy,0.52995,0.27847619047619043
2022-09-19,Energy,0.17228014285714283,0.52995
2022-09-20,Energy,0.22933666666666666,0.17228014285714283
2022-09-21,Energy,0.27808700000000003,0.22933666666666666
2022-09-22,Energy,0.14521166666666666,0.27808700000000003
2022-09-23,Energy,-0.04004300000000001,0.14521166666666666
2022-09-26,Energy,0.11946666666666668,-0.04004300000000001
2022-09-27,Energy,-0.04306571428571428,0.11946666666666668
2022-09-28,Energy,0.21452166666666667,-0.04306571428571428
2022-09-29,Energy,0.1818506666666667,0.21452166666666667
2022-09-30,Energy,0.16995238095238094,0.1818506666666667
2022-10-03,Energy,0.10435294871794873,0.16995238095238094
2022-10-04,Energy,0.19737500000000002,0.10435294871794873
2022-10-05,Energy,0.24817444444444448,0.19737500000000002
2022-10-06,Energy,0.18656299999999998,0.24817444444444448
2022-10-07,Energy,0.2852017142857143,0.18656299999999998
2022-10-10,Energy,0.2155292857142857,0.2852017142857143
2022-10-11,Energy,0.13924799999999998,0.2155292857142857
2022-10-12,Energy,0.18988615384615382,0.13924799999999998
2022-10-13,Energy,0.1089057777777778,0.18988615384615382
2022-10-14,Energy,0.13441438095238095,0.1089057777777778
2022-10-17,Energy,0.11580083333333335,0.13441438095238095
2022-10-18,Energy,0.03246500000000001,0.11580083333333335
2022-10-19,Energy,0.2565533333333333,0.03246500000000001
2022-10-20,Energy,0.11507466666666666,0.2565533333333333
2022-10-21,Energy,0.17670936507936508,0.11507466666666666
2022-10-24,Energy,0.13592283333333335,0.17670936507936508
2022-10-25,Energy,0.153362,0.13592283333333335
2022-10-26,Energy,0.14601999999999998,0.153362
2022-10-27,Energy,0.1347147272727273,0.14601999999999998
2022-10-28,Energy,0.2545872222222222,0.1347147272727273
2022-10-31,Energy,0.21949283333333333,0.2545872222222222
2022-11-01,Energy,0.17458220779220782,0.21949283333333333
2022-11-02,Energy,0.34217295238095236,0.17458220779220782
2022-11-03,Energy,0.3623983333333333,0.34217295238095236
2022-11-04,Energy,0.07374333333333333,0.3623983333333333
2022-11-07,Energy,0.14040833766233765,0.07374333333333333
2022-11-08,Energy,0.13899666666666666,0.14040833766233765
2022-11-09,Energy,0.010549999999999999,0.13899666666666666
2022-11-10,Energy,0.14272666666666667,0.010549999999999999
2022-11-11,Energy,0.2286825714285714,0.14272666666666667
2022-11-14,Energy,0.30114836829836833,0.2286825714285714
2022-11-15,Energy,0.38148428571428566,0.30114836829836833
2022-11-16,Energy,0.337583,0.38148428571428566
2022-11-17,Energy,0.149229,0.337583
2022-11-18,Energy,0.127143,0.149229
2022-11-21,Energy,0.1497395,0.127143
2022-11-22,Energy,-0.02043333333333333,0.1497395
2022-11-23,Energy,0.3060311904761905,-0.02043333333333333
2022-11-25,Energy,0.21078200000000002,0.3060311904761905
2022-11-28,Energy,0.11572875,0.21078200000000002
2022-11-29,Energy,0.04382863636363637,0.11572875
2022-11-30,Energy,0.1951229523809524,0.04382863636363637
2022-12-01,Energy,0.06130333333333334,0.1951229523809524
2022-12-02,Energy,0.38656999999999997,0.06130333333333334
2022-12-05,Energy,0.1965843650793651,0.38656999999999997
2022-12-06,Energy,0.34327266666666667,0.1965843650793651
2022-12-07,Energy,0.13034214285714288,0.34327266666666667
2022-12-08,Energy,0.25777010256410254,0.13034214285714288
2022-12-09,Energy,0.11122095238095238,0.25777010256410254
2022-12-12,Energy,0.32285309523809524,0.11122095238095238
2022-12-13,Energy,0.15567999999999999,0.32285309523809524
2022-12-14,Energy,-0.06307866666666667,0.15567999999999999
2022-12-15,Energy,0.03632,-0.06307866666666667
2022-12-16,Energy,0.11407199999999999,0.03632
2022-12-19,Energy,0.159614,0.11407199999999999
2022-12-20,Energy,0.277445,0.159614
2022-12-21,Energy,0.13385,0.277445
2022-12-22,Energy,0.411585,0.13385
2022-12-23,Energy,0.109564,0.411585
2022-12-27,Energy,0.306879663003663,0.109564
2022-12-28,Energy,0.13835333333333336,0.306879663003663
2022-12-29,Energy,0.054067142857142855,0.13835333333333336
2022-12-30,Energy,0.159305,0.054067142857142855
2023-01-03,Energy,0.43672725396825396,0.159305
2023-01-04,Energy,0.2880915,0.43672725396825396
2023-01-05,Energy,0.22571357142857146,0.2880915
2023-01-06,Energy,0.25219209523809527,0.22571357142857146
2023-01-09,Energy,0.33276761904761903,0.25219209523809527
2023-01-10,Energy,-0.01582800000000001,0.33276761904761903
2023-01-11,Energy,0.14842499999999997,-0.01582800000000001
2023-01-12,Energy,0.042730714285714275,0.14842499999999997
2023-01-13,Energy,0.216005,0.042730714285714275
2023-01-17,Energy,0.12354745098039215,0.216005
2023-01-18,Energy,0.3024316666666667,0.12354745098039215
2023-01-19,Energy,0.11916333333333333,0.3024316666666667
2023-01-20,Energy,0.22068415384615384,0.11916333333333333
2023-01-23,Energy,0.4056675,0.22068415384615384
2023-01-24,Energy,0.27800547619047616,0.4056675
2023-01-25,Energy,0.29234444444444446,0.27800547619047616
2023-01-26,Energy,0.18170358974358974,0.29234444444444446
2023-01-27,Energy,0.18568495238095237,0.18170358974358974
2023-01-30,Energy,0.22567857142857145,0.18568495238095237
2023-01-31,Energy,0.16769815384615386,0.22567857142857145
2023-02-01,Energy,-0.05974533333333333,0.16769815384615386
2023-02-02,Energy,0.25410190476190475,-0.05974533333333333
2023-02-03,Energy,0.075605,0.25410190476190475
2023-02-06,Energy,0.08657111111111111,0.075605
2023-02-07,Energy,0.06947885714285715,0.08657111111111111
2023-02-08,Energy,0.12240222222222223,0.06947885714285715
2023-02-09,Energy,0.08988790476190475,0.12240222222222223
2023-02-10,Energy,0.19862066666666667,0.08988790476190475
2023-02-13,Energy,0.2991644444444444,0.19862066666666667
2023-02-14,Energy,-0.03375333333333333,0.2991644444444444
2023-02-15,Energy,0.07857666666666666,-0.03375333333333333
2023-02-16,Energy,0.2083724444444445,0.07857666666666666
2023-02-17,Energy,0.16117428571428571,0.2083724444444445
2023-02-21,Energy,0.17048949494949492,0.16117428571428571
2023-02-22,Energy,0.16315533333333332,0.17048949494949492
2023-02-23,Energy,0.17834857142857144,0.16315533333333332
2023-02-24,Energy,0.10566833333333334,0.17834857142857144
2023-02-27,Energy,0.010208666666666666,0.10566833333333334
2023-02-28,Energy,0.14242333333333335,0.010208666666666666
2023-03-01,Energy,0.08301166666666666,0.14242333333333335
2023-03-02,Energy,0.2963783333333333,0.08301166666666666
2023-03-03,Energy,0.1521016666666667,0.2963783333333333
2023-03-06,Energy,0.0858068888888889,0.1521016666666667
2023-03-07,Energy,0.15811533333333333,0.0858068888888889
2023-03-08,Energy,0.14033904761904764,0.15811533333333333
2023-03-09,Energy,0.37522049999999996,0.14033904761904764
2023-03-10,Energy,0.15972266666666668,0.37522049999999996
2023-03-13,Energy,0.17688555555555557,0.15972266666666668
2023-03-14,Energy,0.22112166666666666,0.17688555555555557
2023-03-15,Energy,0.14905785714285713,0.22112166666666666
2023-03-16,Energy,0.004443,0.14905785714285713
2023-03-17,Energy,0.09643000000000002,0.004443
2023-03-20,Energy,0.30980866666666673,0.09643000000000002
2023-03-21,Energy,0.037173333333333336,0.30980866666666673
2023-03-22,Energy,0.16659766666666667,0.037173333333333336
2023-03-23,Energy,0.19667199999999999,0.16659766666666667
2023-03-24,Energy,0.14033800000000002,0.19667199999999999
2023-03-27,Energy,0.10755333333333332,0.14033800000000002
2023-03-28,Energy,0.20112666666666668,0.10755333333333332
2023-03-29,Energy,0.06486522222222223,0.20112666666666668
2023-03-30,Energy,0.08118066666666668,0.06486522222222223
2023-03-31,Energy,0.177556,0.08118066666666668
2023-04-03,Energy,0.07529361842105264,0.177556
2023-04-04,Energy,0.3196160634920635,0.07529361842105264
2023-04-05,Energy,0.10796861471861471,0.3196160634920635
2023-04-06,Energy,0.16365323076923075,0.10796861471861471
2023-04-10,Energy,0.1582745990965556,0.16365323076923075
2023-04-11,Energy,0.1545711111111111,0.1582745990965556
2023-04-12,Energy,0.107975,0.1545711111111111
2023-04-13,Energy,0.23236999999999997,0.107975
2023-04-14,Energy,0.30065,0.23236999999999997
2023-04-17,Energy,0.197335,0.30065
2023-04-18,Energy,0.13969136363636364,0.197335
2023-04-19,Energy,0.2576316666666667,0.13969136363636364
2023-04-20,Energy,0.20282416666666667,0.2576316666666667
2023-04-21,Energy,0.2913121684981685,0.20282416666666667
2023-04-24,Energy,0.16124939393939394,0.2913121684981685
2023-04-25,Energy,0.23275928571428572,0.16124939393939394
2023-04-26,Energy,0.14444300000000002,0.23275928571428572
2023-04-27,Energy,0.143976,0.14444300000000002
2023-04-28,Energy,0.22554223851417401,0.143976
2023-05-01,Energy,0.2412684210526316,0.22554223851417401
2023-05-02,Energy,0.13030811111111112,0.2412684210526316
2023-05-03,Energy,0.07569390476190477,0.13030811111111112
2023-05-04,Energy,0.17628533333333332,0.07569390476190477
2023-05-05,Energy,0.172032,0.17628533333333332
2023-05-08,Energy,0.17205232492997197,0.172032
2023-05-09,Energy,0.31570428571428566,0.17205232492997197
2023-05-10,Energy,0.10137833333333335,0.31570428571428566
2023-05-11,Energy,0.40185119047619045,0.10137833333333335
2023-05-12,Energy,0.03365266666666667,0.40185119047619045
2023-05-15,Energy,0.16040102525252525,0.03365266666666667
2023-05-16,Energy,0.05464,0.16040102525252525
2023-05-17,Energy,-0.016203777777777782,0.05464
2023-05-18,Energy,0.13912633333333332,-0.016203777777777782
2023-05-19,Energy,0.12683333333333333,0.13912633333333332
2023-05-22,Energy,0.18371122222222222,0.12683333333333333
